"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4980,-0.5,-1,6492.81396425984,-1512.81396425984,-1.07190387585266
"SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7354,0.5,0,6428.26542740716,925.734572592843,0.65592895082679
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5420,-0.5,-1,5511.10991672081,-91.1099167208085,-0.0645559038777313
"SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5339,0.5,0,6113.67439840863,-774.674398408633,-0.548895310193883
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",10073.5,-0.5,-1,9350.25443936251,723.245560637486,0.512455422778868
"SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9777,0.5,0,9285.70590250983,491.294097490168,0.348106283868751
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9707,-0.5,-1,8411.84004266313,1295.15995733687,0.917685195216847
"SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7675,0.5,0,8347.29150581044,-672.291505810443,-0.476351942674995
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6853.5,-0.5,-1,7976.60984371853,-1123.10984371853,-0.795779139359793
"SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",10391,0.5,0,8579.17432540636,1811.82567459364,1.28376853258125
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7505,-0.5,-1,8003.88485295905,-498.884852959046,-0.353484711355518
"SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7796.5,0.5,0,7272.22329756586,524.276702434142,0.371476098605
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8667.5,-0.5,-1,8357.80982898786,309.690171012138,0.219430876805661
"SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7565,0.5,0,7626.14827359467,-61.1482735946729,-0.0433265907218786
