"Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid"
"SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",4178,0.5,0,5382.32596444643,-1204.32596444643,-0.849117048651547
"SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5957.5,-0.5,-1,6119.06019006055,-161.560190060552,-0.113908954729591
"SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6416,0.5,0,6736.44978803946,-320.449788039457,-0.225934992928719
"G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",7633,-0.5,-1,6389.03789591189,1243.96210408811,0.877062740188597
"G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5457,0.5,0,6328.59046511224,-871.590465112238,-0.614519943285546
"G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",5805,-0.5,-1,5032.30749104194,772.692508958056,0.544791362214965
"G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",4732,0.5,0,5649.69708902085,-917.697089020847,-0.647027687511221
"G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",4104,-0.5,-1,5210.00154129671,-1106.00154129671,-0.779792840372409
"G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5885,0.5,0,5149.55411049706,735.445889502942,0.518530415828651
"G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",6389,-0.5,-1,6973.80342748175,-584.803427481755,-0.412319068959758
"G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",8239,0.5,0,6913.3559966821,1325.6440033179,0.934653039866418
"G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",4962,-0.5,-1,5655.71940633835,-693.719406338349,-0.489110915393306
"G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",8230,0.5,0,6950.94603309581,1279.05396690419,0.901804462833241
"G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",3197,-0.5,-1,4670.86140880902,-1473.86140880902,-1.03915458647823
"G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5374,0.5,0,4610.41397800937,763.586021990631,0.538370780440895
"G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",3372,-0.5,-1,3556.95104855834,-184.951048558345,-0.130400816002548
"G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",4300,0.5,0,4852.1776753158,-552.177675315805,-0.389316092019108
"G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5848,-0.5,-1,5845.715435175,2.28456482499769,0.00161074576063535
"G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5813,0.5,0,5785.26800437535,27.7319956246502,0.0195526053354203
"G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",4313,-0.5,-1,5451.95136192554,-1138.95136192554,-0.803024303673799
"G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",5297,0.5,0,4713.66690234733,583.33309765267,0.411282404334172
"G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",3652,-0.5,-1,4510.27688321007,-858.27688321007,-0.60513312467872
"G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",5512,0.5,0,5127.66648118897,384.333518811027,0.27097659008015
"G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",3425,-0.5,-1,4959.19705183806,-1534.19705183806,-1.08169458366318
"G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",4889,0.5,0,4220.91259225985,668.08740774015,0.471038925215176
