"Model","Participant","Location","Study","HPPprior","HPP","totalStudies","Item","LookingTime","LogLookingTime","ItemCenter","ItemNovel",".fitted",".resid",".scresid",".fittedExp"
"Log-transformed","baby67","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",4278,8.36124088964235,0.5,0,8.52730235771115,-0.166061468068801,-0.818637565371764,5050.80218268665
"Log-transformed","baby70","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",5046,8.526351129201,-0.5,-1,8.59941539396262,-0.0730642647616122,-0.360186818265048,5428.48513836546
"Log-transformed","baby70","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4976.67,8.51251627165727,0.5,0,8.50214321252126,0.0103730591360058,0.0511363411109851,4925.31353013612
"Log-transformed","baby71","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",6400.83,8.76418294843907,-0.5,-1,8.70141745751491,0.0627654909241588,0.309416683334564,6011.42712362805
"Log-transformed","baby71","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",5990.33,8.6979017814117,0.5,0,8.70853014687203,-0.0106283654603327,-0.0523949313800077,6054.33695861288
"Log-transformed","baby74","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",9978.5,9.20818805740804,-0.5,-1,9.13938233665288,0.0688057207551633,0.339193362419991,9315.00981444928
"Log-transformed","baby74","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",12574.17,9.43939998881344,0.5,0,9.14649502601,0.292904962803439,1.44394126116825,9381.50077005766
"Log-transformed","baby78","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",3295.67,8.10036476465766,-0.5,-1,8.44017424252288,-0.339809477865224,-1.6751676766737,4629.36154592313
"Log-transformed","baby78","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",5736.33,8.65457491200534,0.5,0,8.44728693188001,0.207287980125336,1.02187298085508,4662.40613515885
"Log-transformed","baby79","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Familiar",5031.5,8.52347342937339,-0.5,-1,8.77138746092484,-0.247914031551453,-1.2221482898531,6447.11137684693
"Log-transformed","baby79","Wisconsin","Santolin & Saffran (2019)",1,2,3,"Novel",9209.67,9.12800929798853,0.5,0,8.77850015028196,0.349509147706566,1.72298439295455,6493.13114546759
"Log-transformed","baby84","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4039.33,8.3038341156178,-0.5,-1,8.45477474842888,-0.150940632811079,-0.744095988052692,4697.44840830438
"Log-transformed","baby84","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4202.83,8.34351338688755,0.5,0,8.35750256698753,-0.013989180099971,-0.0689628272697353,4262.03731111336
"Log-transformed","baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",5223.17,8.56085977625048,-0.5,-1,8.4305966106419,0.130263165608577,0.642161736804851,4585.23487700271
"Log-transformed","baby86","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",3526.83,8.16815472947135,0.5,0,8.43770929999902,-0.269554570527669,-1.32883022122976,4617.96448810713
"Log-transformed","baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",7439.83,8.91460327810372,-0.5,-1,8.80571059586804,0.108892682235682,0.536811105603902,6672.2378732464
"Log-transformed","baby88","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",6834.83,8.82978687686629,0.5,0,8.81282328522516,0.0169635916411348,0.0836258616918038,6719.86460484151
"Log-transformed","baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4049,8.30622521603216,-0.5,-1,8.44321867702721,-0.136993460995049,-0.67534025011976,4643.47680954197
"Log-transformed","baby93","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4063.67,8.30984178517395,0.5,0,8.34594649558585,-0.0361047104119017,-0.177986335865742,4213.06839274074
"Log-transformed","baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",5295.83,8.57467499740375,-0.5,-1,8.63103806509148,-0.056363067687732,-0.277854489938944,5602.89140105176
"Log-transformed","baby94","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",5165.67,8.5497900924052,0.5,0,8.53376588365013,0.0160242087550717,0.0789949612924409,5083.55390538894
"Log-transformed","baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Familiar",7692.5,8.9480011071962,-0.5,-1,9.03378230889134,-0.0857812016951449,-0.422877835099491,8381.50112161248
"Log-transformed","baby97","Wisconsin","Santolin & Saffran (2019)",1,2,2,"Novel",12255.67,9.4137439660304,0.5,0,9.04089499824846,0.372848967781941,1.83804331484005,8441.32865052654
"Log-transformed","baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Familiar",4299.67,8.36629355455062,-0.5,-1,8.46634786828443,-0.100054313733809,-0.493240369078591,4752.12834014679
"Log-transformed","baby98","Wisconsin","Santolin & Saffran (2019)",0,1,1,"Novel",4074,8.31238059678675,0.5,0,8.36907568684308,-0.0566950900563246,-0.279491269299229,4311.64890647851
"Log-transformed","SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",8231.5,9.01572353708808,-0.5,-1,8.89744825942253,0.118275277665543,0.583064731859856,7313.28809510512
"Log-transformed","SS2F1.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",9483.5,9.15730872542438,0.5,0,9.11333069037661,0.0439780350477701,0.216799670387261,9075.47219581963
"Log-transformed","SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7067,8.86319134069085,-0.5,-1,8.82401753225466,0.039173808436189,0.19311614872184,6795.51104174009
"Log-transformed","SS2F1.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7583.5,8.93373011349145,0.5,0,8.93551509241026,-0.0017849789188098,-0.00879945729330159,7597.04847590544
"Log-transformed","SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",6765,8.81951754060489,-0.5,-1,8.86066330270329,-0.0411457620984041,-0.202837340301292,7049.15691903803
"Log-transformed","SS2F11.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7326.5,8.89925319107808,0.5,0,8.86777599206041,0.0314771990176652,0.155173971832333,7099.47411559678
"Log-transformed","SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",11010,9.30655922971673,-0.5,-1,9.18914650900899,0.117412720707732,0.578812562249718,9790.29148675192
"Log-transformed","SS2F12.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",9173,9.12401966550966,0.5,0,9.09187432756764,0.0321453379420156,0.158467713774526,8882.81977284643
"Log-transformed","SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7725,8.95221710176595,-0.5,-1,8.91899882859295,0.0332182731729933,0.163756990664004,7472.60412578996
"Log-transformed","SS2F12.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",6292.5,8.74711372700947,0.5,0,8.8217266471516,-0.0746129201421279,-0.367821265226459,6779.96112506377
"Log-transformed","SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",4980,8.5131851700187,-0.5,-1,8.74887787350534,-0.235692703486643,-1.16190048903009,6303.61068938557
"Log-transformed","SS2F13.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7354,8.90299966186122,0.5,0,8.75599056286246,0.147009098998755,0.724714602920265,6348.60614369741
"Log-transformed","SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5420,8.59785109443369,-0.5,-1,8.59634414523812,0.00150694919556749,0.00742884688991908,5411.8384863977
"Log-transformed","SS2F14.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",5339,8.58279364850019,0.5,0,8.70784170539372,-0.125048056893535,-0.616452678880214,6050.17033632929
"Log-transformed","SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",10073.5,9.21766349235596,-0.5,-1,9.11434630634417,0.103317186011793,0.509325435944684,9084.69407244478
"Log-transformed","SS2F14.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",9777,9.18778796750567,0.5,0,9.12145899570129,0.0663289718043778,0.326983668294752,9149.54102401209
"Log-transformed","SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9707,9.18060255371223,-0.5,-1,9.0112280009396,0.169374552772624,0.834970165747695,8194.5780483602
"Log-transformed","SS2F15.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7675,8.9457235724554,0.5,0,9.01834069029672,-0.0726171178413271,-0.357982506389195,8253.07131203854
"Log-transformed","SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6853.5,8.83251474967144,-0.5,-1,8.92904333013047,-0.0965285804590383,-0.47585946947693,7548.04093776108
"Log-transformed","SS2F15.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",10391,9.24869532585265,0.5,0,9.04054089028607,0.208154435566575,1.026144368921,8438.34003801519
"Log-transformed","SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7505,8.92332474406756,-0.5,-1,8.98750074377522,-0.0641759997076576,-0.316370105401028,8002.43175442044
"Log-transformed","SS2F18.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7796.5,8.96143019402494,0.5,0,8.89022856233387,0.0712016316910749,0.351004547267577,7260.67851148356
"Log-transformed","SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8667.5,9.06733567755918,-0.5,-1,9.02956755567529,0.0377681218838841,0.186186498934703,8346.24950342498
"Log-transformed","SS2F19.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7565,8.93128762622246,0.5,0,8.93229537423394,-0.0010077480114834,-0.00496792174742916,7572.62745633834
"Log-transformed","SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",11800,9.37585481045376,-0.5,-1,9.18822271015183,0.187632100301929,0.924974875647391,9781.25140291758
"Log-transformed","SS2F20.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8537.5,9.05222350387904,0.5,0,9.09095052871047,-0.0387270248314273,-0.190913627892032,8874.61762324338
"Log-transformed","SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8320,9.02641753381525,-0.5,-1,9.00705222829063,0.0193653055246212,0.0954656534819276,8160.43069887915
"Log-transformed","SS2F21.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7415,8.91126025457203,0.5,0,8.90978004684928,0.00148020772275537,0.00729701875150771,7404.03237891701
"Log-transformed","SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5276,8.5709235138372,-0.5,-1,8.69687674455437,-0.125953230717165,-0.620914937969168,5984.192836909
"Log-transformed","SS2F22.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",6030,8.70450228972123,0.5,0,8.70398943391149,0.000512855809740032,0.00252823870796084,6026.90827234028
"Log-transformed","SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",6991.5,8.8524504044809,-0.5,-1,8.92242786934087,-0.0699774648599636,-0.344969740000821,7498.27197272597
"Log-transformed","SS2F23.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7017.5,8.85616230823604,0.5,0,8.82515568789951,0.0310066203365231,0.152854147791717,6803.24979410883
"Log-transformed","SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",9338,9.14184737553088,-0.5,-1,9.09268264632646,0.0491647292044277,0.242368652319752,8890.00282540696
"Log-transformed","SS2F25.B","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",8330,9.02761873516089,0.5,0,8.9954104648851,0.0322082702757882,0.158777952947417,8065.97974994354
"Log-transformed","SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",11133.5,9.31771386024451,-0.5,-1,9.07249968801264,0.245214172231874,1.20883872270348,8712.37482792255
"Log-transformed","SS2F3.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9431.5,9.15181042978578,0.5,0,9.18399724816823,-0.0321868183824545,-0.158672200987402,9740.00829392184
"Log-transformed","SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",8056.5,8.99423449801362,-0.5,-1,8.92260361319259,0.0716308848210296,0.353120647656915,7499.58986372597
"Log-transformed","SS2F3.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7275,8.89219909203969,0.5,0,8.92971630254972,-0.037517210510023,-0.184949574568018,7553.1222707382
"Log-transformed","SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9047.5,9.1102437554379,-0.5,-1,8.85484006777459,0.255403687663305,1.25907024361024,7008.22730927621
"Log-transformed","SS2F6.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",5392.5,8.59276437826331,0.5,0,8.86195275713171,-0.269188378868403,-1.32702499662295,7058.25234845456
"Log-transformed","SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",6802.5,8.8250454706574,-0.5,-1,8.79577363969994,0.029271830957466,0.144302111186116,6606.26446824102
"Log-transformed","SS2F7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7298.5,8.89542412657063,0.5,0,8.90727119985553,-0.0118470732848994,-0.0584028272393255,7385.48007671654
"Log-transformed","SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5070,8.53109609658523,-0.5,-1,8.46991925460475,0.0611768419804744,0.301585079058072,4769.13036862773
"Log-transformed","SS2F8.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4053.5,8.30733598442776,0.5,0,8.58141681476035,-0.274080830332588,-1.35114344265331,5331.65414283546
"Log-transformed","SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Familiar",5165,8.54966038155374,-0.5,-1,8.48619815774364,0.0634622238101006,0.312851385677588,4847.40193910543
"Log-transformed","SS2M1.B","Wisconsin","Saffran & Wilson (2003)",4,5,5,"Novel",5928.5,8.68752650889813,0.5,0,8.80646545949619,-0.118938950598062,-0.586336457685235,6677.27640439799
"Log-transformed","SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5634,8.63657494843632,-0.5,-1,8.68597468717148,-0.0493997387351595,-0.243527184954172,5919.30715956314
"Log-transformed","SS2M10.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6546.5,8.78668583466781,0.5,0,8.79747224732707,-0.0107864126592663,-0.0531740607930704,6617.49545527341
"Log-transformed","SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",13156.5,9.48467121205955,-0.5,-1,9.08973650069327,0.394934711366279,1.94691998302545,8863.85012615083
"Log-transformed","SS2M13.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7003.5,8.8541653030791,0.5,0,9.09684919005039,-0.242683886971287,-1.19636510923064,8927.12068377741
"Log-transformed","SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5688.5,8.64620187197977,-0.5,-1,8.62428306020161,0.0219188117781588,0.108053740091468,5565.17138511682
"Log-transformed","SS2M15.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4595,8.43272403478979,0.5,0,8.63139574955873,-0.198671714768947,-0.979397152019042,5604.8958267322
"Log-transformed","SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",10391.5,9.24874344325913,-0.5,-1,9.07236840497146,0.176375038287672,0.869480642410981,8711.23111593586
"Log-transformed","SS2M17.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",7085,8.86573515212478,0.5,0,8.9750962235301,-0.109361071405321,-0.539120135952354,7903.77856544721
"Log-transformed","SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9680,9.17781718027062,-0.5,-1,8.93145123673279,0.246365943537832,1.21451663985512,7566.23781476767
"Log-transformed","SS2M18.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",7405,8.9099107267019,0.5,0,9.04294879688839,-0.133038070186489,-0.655841256528592,8458.68325515957
"Log-transformed","SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8078.5,8.99696149071688,-0.5,-1,8.75775505462124,0.239206436095648,1.17922222863564,6359.81809570716
"Log-transformed","SS2M19.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",3889,8.26590733415575,0.5,0,8.66048287317988,-0.394575539024135,-1.94514936172997,5770.32032281161
"Log-transformed","SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Familiar",4985,8.51418868239594,-0.5,-1,8.56389775002301,-0.0497090676270755,-0.245052091688541,5239.06198095754
"Log-transformed","SS2M2.A","Wisconsin","Saffran & Wilson (2003)",3,4,4,"Novel",6348.5,8.75597384350985,0.5,0,8.77978018097709,-0.0238063374672404,-0.117358724882077,6501.44787433981
"Log-transformed","SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",5697.5,8.64778276111984,-0.5,-1,8.62446487973376,0.0233178813860793,0.114950770154692,5566.18333396762
"Log-transformed","SS2M2.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",4590,8.43163530305459,0.5,0,8.63157756909088,-0.19994226603629,-0.985660621855083,5605.91499891904
"Log-transformed","SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",7537.5,8.92764584103544,-0.5,-1,8.78851197474813,0.139133866287308,0.685891862108629,6558.46574827684
"Log-transformed","SS2M24.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",4530,8.41847721847708,0.5,0,8.69123979330678,-0.272762574829699,-1.34464480399876,5950.55512975921
"Log-transformed","SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",5707.5,8.64953637840395,-0.5,-1,8.76607923626975,-0.116542857865799,-0.574524376631413,6412.97933170955
"Log-transformed","SS2M25.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",5630,8.63586472113374,0.5,0,8.6688070548284,-0.0329423336946597,-0.162396684595655,5818.55399174272
"Log-transformed","SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",8417.5,9.03806815103523,-0.5,-1,8.94024168049023,0.0978264705450034,0.482257712202656,7633.04158997748
"Log-transformed","SS2M27.A","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",7303.5,8.89610896429087,0.5,0,8.94735436984735,-0.0512454055564824,-0.252625816988843,7687.52658136512
"Log-transformed","SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Familiar",8960,9.10052550596898,-0.5,-1,9.1471855451616,-0.0466600391926217,-0.230021216414715,9387.98111315314
"Log-transformed","SS2M28.A","Wisconsin","Saffran & Wilson (2003)",0,1,1,"Novel",10061.5,9.21647153790642,0.5,0,9.04991336372024,0.16655817418618,0.82108619051862,8517.79994210285
"Log-transformed","SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Familiar",9695,9.17936556767675,-0.5,-1,9.06210020591443,0.117265361762326,0.578086122999813,8622.24013128042
"Log-transformed","SS2M4.B","Wisconsin","Saffran & Wilson (2003)",1,2,2,"Novel",8819,9.08466376388818,0.5,0,9.06921289527155,0.0154508686166324,0.0761685514062689,8683.78606598512
"Log-transformed","SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",9432.5,9.15191645183847,-0.5,-1,8.99871943439635,0.153197017442118,0.755219346423405,8092.7140380932
"Log-transformed","SS2M5.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9117,9.1178960815849,0.5,0,9.11021699455194,0.00767908703295817,0.037855796326781,9047.25788412397
"Log-transformed","SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",7393,8.9082888855571,-0.5,-1,8.9340819083283,-0.0257930227712038,-0.127152539421418,7586.16830546579
"Log-transformed","SS2M7.A","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",9765,9.18655984331078,0.5,0,9.0455794684839,0.140980374826878,0.694994643583772,8480.9645674924
"Log-transformed","SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",4634,8.44117570499232,-0.5,-1,8.44787572416303,-0.00670001917070451,-0.033029259861639,4665.15213224315
"Log-transformed","SS2M7.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",4178,8.33758794211651,0.5,0,8.55937328431862,-0.221785342202113,-1.09334100611623,5215.41156778837
"Log-transformed","SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Familiar",5957.5,8.6924062089729,-0.5,-1,8.69916183574927,-0.00675562677637132,-0.0333033901306811,5997.88289883213
"Log-transformed","SS2M9.B","Wisconsin","Saffran & Wilson (2003)",2,3,3,"Novel",6416,8.76655014954635,0.5,0,8.81065939590487,-0.0441092463585147,-0.217446506219958,6705.33928285164
"Log-transformed","G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",7633,8.94023623179847,-0.5,-1,8.71901117038503,0.221225061413438,1.09057897524839,6118.12631153854
"Log-transformed","G3M2.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5457,8.60465446718623,0.5,0,8.72612385974215,-0.121469392555923,-0.598810843632729,6161.79777008665
"Log-transformed","G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",5805,8.66647489413199,-0.5,-1,8.5131160986354,0.153358795496594,0.756016867932683,4979.65603639032
"Log-transformed","G3M9.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",4732,8.46210322509828,0.5,0,8.624613658791,-0.162510433692718,-0.801131938268774,5567.01152708382
"Log-transformed","G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",4104,8.31971738685061,-0.5,-1,8.51766563087787,-0.197948244027263,-0.975830639368769,5002.36275539365
"Log-transformed","G3M11.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5885,8.68016201969438,0.5,0,8.52477832023499,0.155383699459387,0.765999089994731,5038.06984390256
"Log-transformed","G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",6389,8.76233304060234,-0.5,-1,8.80548695455803,-0.0431539139556918,-0.212736979070387,6670.74585207279
"Log-transformed","G3F4.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",8239,9.01663425631559,0.5,0,8.81259964391516,0.204034612400434,1.00583476883308,6718.3619335542
"Log-transformed","G3M13.P","Wisconsin","Saffran et al. (2008)",5,6,6,"Familiar",3552,8.17526610411206,-0.5,-1,8.25835992927652,-0.0830938251644557,-0.409629804680965,3859.758629463
"Log-transformed","G3M13.P","Wisconsin","Saffran et al. (2008)",5,6,6,"Novel",5924,8.68676717538769,0.5,0,8.68301210182754,0.0037550735601517,0.0185114844088989,5901.79665791107
"Log-transformed","G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",4962,8.50956416425175,-0.5,-1,8.60751148725412,-0.0979473230023729,-0.482853481724753,5472.61305129068
"Log-transformed","G3F9.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",8230,9.01554129367111,0.5,0,8.82339391820819,0.192147375462923,0.947233945784289,6791.27458669523
"Log-transformed","G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",3197,8.06996814905984,-0.5,-1,8.39184261927188,-0.321874470212039,-1.58675300004298,4410.93788988266
"Log-transformed","G3M19.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5374,8.58932778917544,0.5,0,8.398955308629,0.190372480546435,0.938484199861153,4442.42336131743
"Log-transformed","G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Familiar",3372,8.12326131912175,-0.5,-1,8.22497255407517,-0.101711234953425,-0.501408536980599,3733.01894562255
"Log-transformed","G3F14.P","Wisconsin","Saffran et al. (2008)",3,4,4,"Novel",4300,8.36637030168165,0.5,0,8.44085498502924,-0.0744846833475901,-0.367189092944157,4632.51402199524
"Log-transformed","G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Familiar",5848,8.67385500142962,-0.5,-1,8.6439482897816,0.0299067116480138,0.147431899142684,5675.69493172202
"Log-transformed","G3F18.P","Wisconsin","Saffran et al. (2008)",1,2,2,"Novel",5813,8.66785206770135,0.5,0,8.65106097913872,0.016791088562627,0.0827754687508582,5716.20829534365
"Log-transformed","G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",4313,8.36938899664784,-0.5,-1,8.54922231997339,-0.179833323325552,-0.886529040673957,5162.73790744161
"Log-transformed","G3F20.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",5297,8.57489590154453,0.5,0,8.45195013853204,0.122945763012487,0.60608894571266,4684.19867051995
"Log-transformed","G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Familiar",3652,8.20303024171486,-0.5,-1,8.3982720668534,-0.195241825138538,-0.962488735339451,4439.38914876049
"Log-transformed","G3M31.P","Wisconsin","Saffran et al. (2008)",2,3,3,"Novel",5512,8.61468281269349,0.5,0,8.50976962700899,0.104913185684502,0.517193277302435,4963.01961094391
"Log-transformed","G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Familiar",3425,8.13885675069633,-0.5,-1,8.43444477883384,-0.295588028137514,-1.45716803856799,4602.91362559181
"Log-transformed","G3M27.P","Wisconsin","Saffran et al. (2008)",0,1,1,"Novel",4889,8.49474306257865,0.5,0,8.33717259739248,0.157570465186161,0.776779246230995,4176.26505006911
